data;temp;temp_min;temp_max;pressure;humidity;wind_speed;wind_deg;clouds_all;estagio;idade;ocorrencia
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;64;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;41;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;61;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;50;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;64;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;60;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;43;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;43;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;63;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;54;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;70;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;58;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;62;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;39;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;62;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;58;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;56;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;63;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;64;0
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;43;1
2018-12-18;26.12;25.34;27.38;1015.17;78.33;1.89;181.67;96.0;1;36;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;46;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;43;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;56;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;48;1
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;51;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;42;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;69;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;51;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;50;1
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;55;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;59;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;0;35;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;51;1
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;59;1
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;0;33;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;38;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;44;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;56;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;48;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;59;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;42;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;50;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;58;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;49;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;50;1
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;1;58;0
2018-12-19;24.99;23.49;25.74;1015.29;79.25;2.45;143.33;94.83;2;78;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;42;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;50;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;60;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;36;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;2;71;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;49;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;58;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;59;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;47;1
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;60;1
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;36;1
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;40;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;45;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;61;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;36;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;60;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;50;1
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;45;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;69;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;43;1
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;60;1
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;2;71;1
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;2;78;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;60;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;49;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;60;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;44;0
2018-12-20;27.35;25.74;28.2;1012.0;74.42;2.1;176.62;72.46;1;61;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;42;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;70;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;61;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;62;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;69;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;60;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;60;1
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;58;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;2;75;1
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;62;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;51;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;2;74;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;54;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;60;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;51;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;1;67;0
2018-12-21;26.58;24.63;27.6;1011.42;72.67;2.56;168.88;96.5;2;75;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;64;1
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;44;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;48;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;2;71;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;63;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;64;1
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;44;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;64;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;64;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;0;27;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;65;1
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;46;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;45;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;47;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;47;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;43;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;65;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;45;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;56;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;62;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;53;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;53;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;56;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;46;0
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;2;83;1
2018-12-24;22.36;21.41;23.11;1013.79;87.62;3.02;119.12;95.21;1;56;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;56;1
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;50;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;57;1
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;51;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;55;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;66;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;49;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;2;77;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;51;1
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;68;1
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;67;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;56;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;50;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;49;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;2;75;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;52;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;53;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;49;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;56;1
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;55;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;69;1
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;51;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;48;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;43;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;53;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;65;1
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;67;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;56;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;45;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;44;0
2018-12-26;22.96;22.08;23.57;1013.5;77.29;3.14;116.17;41.96;1;47;1
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;2;73;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;43;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;2;71;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;58;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;48;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;2;72;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;63;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;52;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;2;79;1
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;50;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;2;71;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;2;76;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;70;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;68;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;59;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;48;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;2;75;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;68;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;50;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;67;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;2;77;1
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;67;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;2;73;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;59;1
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;65;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;41;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;65;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;66;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;67;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;2;76;1
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;2;73;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;58;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;2;78;0
2018-12-27;23.66;22.75;24.37;1011.79;71.5;2.74;113.46;27.42;1;57;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;68;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;66;1
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;65;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;68;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;68;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;68;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;58;1
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;2;81;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;58;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;68;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;44;1
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;59;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;69;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;50;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;64;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;60;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;2;82;1
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;2;82;1
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;69;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;2;86;1
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;2;73;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;69;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;53;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;48;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;67;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;67;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;51;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;60;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;68;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;65;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;60;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;69;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;68;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;44;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;68;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;69;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;2;74;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;67;0
2018-12-28;24.46;23.34;25.15;1011.04;74.42;2.29;170.46;39.92;1;44;0
2018-12-29;25.38;23.61;26.11;1010.33;73.08;2.05;144.08;65.38;2;77;0
2018-12-29;25.38;23.61;26.11;1010.33;73.08;2.05;144.08;65.38;1;69;0
2018-12-29;25.38;23.61;26.11;1010.33;73.08;2.05;144.08;65.38;1;62;0
2018-12-29;25.38;23.61;26.11;1010.33;73.08;2.05;144.08;65.38;1;50;0
2018-12-29;25.38;23.61;26.11;1010.33;73.08;2.05;144.08;65.38;1;68;0
2018-12-29;25.38;23.61;26.11;1010.33;73.08;2.05;144.08;65.38;1;58;0
2018-12-29;25.38;23.61;26.11;1010.33;73.08;2.05;144.08;65.38;1;58;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;72;1
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;55;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;51;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;73;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;59;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;36;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;65;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;56;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;62;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;52;1
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;57;1
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;73;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;54;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;71;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;65;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;62;1
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;82;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;65;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;53;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;63;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;56;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;50;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;62;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;53;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;56;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;74;1
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;55;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;74;1
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;55;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;1;54;1
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;73;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;80;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;73;1
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;74;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;74;0
2019-01-02;26.39;24.52;27.13;1014.58;75.83;2.69;203.5;66.0;2;74;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;55;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;59;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;2;93;1
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;2;79;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;59;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;58;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;2;74;1
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;65;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;57;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;2;74;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;64;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;2;85;1
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;2;77;1
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;50;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;2;72;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;2;73;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;2;74;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;66;1
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;2;75;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;65;1
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;2;73;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;66;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;63;1
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;48;0
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;64;1
2019-01-03;27.15;24.45;28.15;1012.17;72.38;2.85;307.67;61.96;1;57;1
2019-01-04;25.63;23.98;26.55;1012.75;82.46;2.23;296.58;97.54;2;76;0
2019-01-04;25.63;23.98;26.55;1012.75;82.46;2.23;296.58;97.54;2;75;0
2019-01-04;25.63;23.98;26.55;1012.75;82.46;2.23;296.58;97.54;1;64;0
2019-01-04;25.63;23.98;26.55;1012.75;82.46;2.23;296.58;97.54;2;78;0
2019-01-04;25.63;23.98;26.55;1012.75;82.46;2.23;296.58;97.54;1;62;0
2019-01-04;25.63;23.98;26.55;1012.75;82.46;2.23;296.58;97.54;1;55;0
2019-01-04;25.63;23.98;26.55;1012.75;82.46;2.23;296.58;97.54;2;71;0
2019-01-04;25.63;23.98;26.55;1012.75;82.46;2.23;296.58;97.54;2;75;0
2019-01-04;25.63;23.98;26.55;1012.75;82.46;2.23;296.58;97.54;1;59;0
2019-01-04;25.63;23.98;26.55;1012.75;82.46;2.23;296.58;97.54;1;64;1
2019-01-04;25.63;23.98;26.55;1012.75;82.46;2.23;296.58;97.54;2;83;1
